Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"REZ2016-00030","Rezoning - Mixed Use","Superseded","Innovation Town Center","06/24/2016","","","Plan","8226 WELLINGTON RD MANASSAS VA 20109","7596-92-6825","Innovation Town Center - To rezone 107.4 acres from A-1, Agricultural, and PBD, Planning Business District, to PMD, Planned Mixed Use District, to allow a mixed-use development that will include up to 1,032 residential units and 447,100 sq. ft. of nonresidential uses and associated waivers and modifications, including building height floor area ratio increases, and a modification to the Technology Overlay District regulations to align with the Innovation Small Area Plan. The application also includes a request to release the subject site from the Declaration for the property of the Prince William Board of County Supervisors at Innovation at Prince William County. The property is located at the southeast quadrant of the intersection of Prince William Parkway/Route 234 By-Pass and Wellington Road; consists of two parcels for a total of 107.4 acres; is zoned A-1, Agricultural, and PBD, Planned Business District; and is identified on County maps as 7596-92-6825 and 7696-00-5505 (part). The site is designated OMU, Office Mixed Use, CMU, Commercial Mixed-Use, and TC, Town Center, in the Comprehensive Plan; is located within the Innovation Park Small Area Plan.  The site is currently zoned A-1 and PBD; is also located within the Technology Overlay District (TeOD); and the Airport Safety Overlay District. Brentsville Magisterial District"
"SUP2016-00031","Special Use - Special Use Permit","Approved","Innovation Town Center","06/24/2016","","","Plan","8226 WELLINGTON RD MANASSAS VA 20109","7596-92-6825","Innovation Town Center - SUP - To approve a modified Town Center special use permit for a 25.1-acre area to include up to 364 residential units and up to 331,100 sq. ft. of nonresidential uses and associated waivers and modifications. The application is companion to Rezoning and Release of Declaration #REZ2016-00030, Innovation Town Center, and is located on a portion of that overall site. The overall property is located at the southeast quadrant of the intersection of Prince William Parkway/Route 234 By-Pass and Wellington Road; consists of two parcels for a total of 107.4 acres; is zoned A-1, Agricultural, and PBD, Planned Business District; and is identified on County maps as 7596-92-6825 and 7696-00-5505 (part). The special use permit site is designated TC, Town Center, in the Comprehensive Plan; is located within the Innovation Park Small Area Plan; is currently zoned A-1 and PBD; is also located within the Technology Overlay District (TeOD); and the Airport Safety Overlay District. Brentsville Magisterial District"
"ZNR2016-00225","Zoning Review - Interpretation/Determination","Approved","","06/22/2016","","","Plan","2540 CATON HILL RD WOODBRIDGE VA 22192","8292-84-6158","(LINKED TO REZONING # 95-0014***ZONING DETERMINATION FOR SIGN PROGRAM PERFORMANCE.  RECORD WAS ORIGINALLY SUBMITTED AS ZONING VERIFICATION (73.00) OF THE PROCESSING FEE FOR THIS RECORD IS POSTED TO VOIDED RECORD # ZNR2016-00201 (D. LASHAE DEYO) "
"DPA2016-00019","Development Policy Amendment - Zoning Text Amendment","Approved","DORT Recommendations","06/21/2016","","","Plan","","","ZTA: Buffers - A Zoning Text Amendment to amend Secs. 32-250.31, 32-250.32, 32 404.04, and 32-800.11 pertaining to buffer requirements. The amendment provides flexibility for compliance with buffer standards for non-residential lots of three acres or less, permits waivers and modifications of buffer requirements at the time of rezoning or Special Use Permit approval, and permits flexibility for compliance with buffer standards in planned development districts. Countywide."
"REZ2016-00024","Rezoning - Non-Residential","Approved","Bethlehem Technology Park Rezoning","06/20/2016","","","Plan","8148 BETHLEHEM RD MANASSAS VA 20109","7596-58-8732","Bethlehem Technology Park; To rezone +/-11.4 acres from O(F), Office Flex, +/-20.6 acres from M-1, Heavy Industrial & +/-13.6 acres from A-1, Agricultural to M-2, Light Industrial.  A majority of the property is designated FEC, Flexible Employment Center and a portion of the property is designated EI, Industrial Employment, in the Comprehensive Plan, and is located within the Brentsville Magisterial District "
"REZ2016-00029","Rezoning - Residential","Approved","Devlin Road Rezoning","06/20/2016","","","Plan","8008 DEVLIN RD BRISTOW VA 20136","7496-63-4377","Devlin Road Rezoning - REZ - REZONING REQUEST RECEIVED JUNE 20, 2016  NOT SUBJECT TO SB 549 - To rezone +/- 269.9 acres from A-1, Agricultural, to PMR, Planned Mixed Residential, to allow for the development of 516 single-family detached units. The property is designated as SRL, Suburban Residential Low, in the Comprehensive Plan."
"REZ2016-00023","Rezoning - Non-Residential","Superseded","Eco-Nize Office","05/19/2016","","","Plan","14809 LEE HY Clifton VA 20124","7397-01-2696","Eco-Nize Office; Rezoning request from A-1, Agricultural to O(L), Low-Rise Office. The site is zoned A-1, Agricultural, and is designated CEC, Community Employment Center, in the Comprehensive Plan. The property is located in the Lee Hwy Highway Corridor Overlay District (HCOD) and Special Plan Area I-66/Route 29. Brentsville Magisterial District. The property is identified on County maps as GPIN: 7397-01-2696. The site is located approximately .096 miles west of the Route 29 and Baltusrol Bl intersection and .799 miles east of the Route 29 and Lake Manassas Drive intersection."
"REZ2016-00021","Rezoning - Mixed Use","Deferred","Kline Property","05/18/2016","","","Plan","8129 PRINCE WILLIAM PY MANASSAS VA 20111","7895-32-7841","Kline Property - To rezone 55.42 acres from A-1, Agricultural, to PMR, Planned Mixed Residential, and B-1, General Business, and with associated development waivers/modifications and signage modifications, to develop mixed residential, retail, commercial, office, and public recreational uses.  The total project area encompasses 100.45 acres.  Single-family attached (townhouse) residential dwellings are being proposed, not to exceed a total of 240 units.  The subject property is located east of the City of Manassas, southeast of the intersection of Prince William Pkwy. and Liberia Ave., east of Prince William Pkwy., and north of Buckhall Rd.  The site is identified on County maps as the following GPINs:  7895-12-8843; 7895-23-2666; 7895-23-4912; 7895-32-0193; 7895-32-7841 (portion); and 7895-33-1607.  The site is zoned A-1, Agricultural; is currently designated CEC, Community Employment Center, and SRR, Semi-Rural Residential; and is partially located within the Prince William Parkway Highway Corridor Overlay District and the Domestic Fowl Overlay District.  (Concurrently being processed with #SUP2017-00037, #SUP2022-00022, and #SUP2022-00023.)  Note, Long-Range Land Use is currently being evaluated in the proposed Liberia Avenue Activity Center"
"REZ2016-00020","Rezoning - Non-Residential","Superseded","Bethlehem Road","05/12/2016","","","Plan","7526 BETHLEHEM RD MANASSAS VA 20109","7597-71-9988","(SUPERSEDED; SEE REZ2018-00017)To rezone 18.1 acres from A-1, Agricultural, to M-1, Heavy Industrial, to develop for industrial uses.  The subject property is located 975 feet south of the intersection of Bethlehem Road and Balls Ford Road; is currently addressed as 7512 and 7526 Bethlehem Road; and is identified on County Maps as GPINs 7597-72-7231 and 7597-71-9988.  The site is designated FEC, Flexible Use Employment Center, in the Comprehensive Plan; and is located within the Data Center Opportunity Overlay District and the Airport Safety Overlay District."
"REZ2016-00019","Rezoning - Non-Residential","Approved","Virginia Gateway Addition (Limestone Drive)","05/12/2016","","","Plan","13540 WENTWORTH COMMONS WAY GAINESVILLE VA 20155","7497-01-3120","To rezone 24.04 acres from M-1, Heavy Industrial, to B-1, General Business, to develop a commercial recreation facility and retail uses. The property is located at  7801 Limestone Drive, approximately 1,400 feet south east of the intersection of Wellington Road and Limestone Drive. The site is identified on County maps as GPIN 7497-01-3120, is zoned M-1, Heavy Industrial, and is designated FEC, Flexible Use Employment Center. The site also falls within the Route 29/ I-66 Special Planning Area and the Airport Safety Overlay District. Concurrently processed with CPA2016-00004. Brentsville Magisterial District."
"REZ2016-00022","Rezoning - Residential","Approved","Ray's Regarde","05/12/2016","","","Plan","2012 HORNER RD WOODBRIDGE VA 22191","8392-26-6542","Ray's Regarde - A request to rezone a 55-acre property from A-1, Agricultural, R-4, Suburban Residential, and R-16, Urban Residential, to PMR, Planned Mixed Residential, to allow up to 325 residential units. The application includes the partial abandonment of Horner Road. The property is located at the northeastern quadrant of the I-95/Prince William Parkway interchange; is zoned A-1, R-4, and R-16; and is designated SRH, Suburban Residential High, SRL, Suburban Residential Low, and ER, Environmental Resources, in the Comprehensive Plan. Woodbridge Magisterial District"
"ZNA2016-06148","Zoning Approval - Building Permit Zoning Approval","Approved","","05/06/2016","","","Plan","4636 EASTERLIN WAY WOODBRIDGE VA 22192","8193-24-1438","BPA - 6' HIGH FENCE - APPROVAL SUBJECT TO  ALLCONDITIONS REZONING CASE 2006-00898 - FENCING TO BE CONSTRUCTED OF CEDAR, PRESSURE TREATED LUMBER OR COMPOSITE MATERIAL AND, IF PAINTED, SHALL BE PAINTED WHITE OR OTHER NEUTRAL COLOR- NO RPA - SEE ATTACHED OF PROFFER CONDITIONS AND HOUSE LOCATION SURVEY PLAT"
"ZNR2016-00201","Zoning Review - Verification","Voided","","05/05/2016","","","Plan","2540 CATON HILL RD WOODBRIDGE VA 22192","8292-84-6158","*****SEE ZNR2016-00225****(LINKED TO REZONING # 95-0014***ZONING VERIFICATION FOR SIGN PROGRAM PERFORMANCE"
"REZ2016-00018","Rezoning - Mixed Use","Approved","Apollo Enterprises, LLC","04/25/2016","","","Plan","12701 APOLLO DR WOODBRIDGE VA 22192","8093-81-6290","Apollo Enterprises, LLC - A request to rezone approximately 25 acre property from A-1, Agricultural, and PBD, Planned Business District, to M-2, Light Industrial, B-1, General Commercial, and R-6, Residential, to allow a mixed retail, self - storage, and residential (townhouse). The property is located at 5109 and 5115 Hoadly Road and 12701, 12751, and 12800 Apollo Drive, approximately 200 feet northeast of the intersection of Apollo Drive and Hoadly Road. The site is identified on County maps as GPINs 8093-82-3587, 8093-81-6290, and 8093-82-8425, 8093-81-3943, and 8093-91-0735, is zoned A-1, Agricultural, and PBD, Planned Business District, and is designated CEC, Community Employment Center, in the Comprehensive Plan. The property also falls within the Prince William Parkway and Hoadly Road Highway Corridor Overlay District and the Government Center Sector Plan. Neabsco Magisterial District."
"ZNA2016-05634","Zoning Approval - Building Permit Zoning Approval","Approved","","04/18/2016","","","Plan","4501 ELLERY CT WOODBRIDGE VA 22192","8193-35-2900","BPA - 15' X 16' OPEN DECK WITH NO STAIRS -  APPROVAL SUBJECT TO REZONING #PLN2006-00898 - PROFFER #10A - DECKS SHALL BE CONSTRUCTED OF CEDAR, REDWOOD PRESSURE TREATED LUMBER OR COMPOSITE MATERIAL AND, IF PAINTED, SHALL BE PAINTED WHITE OR OTHER NEUTRAL COLOR"
"ZNA2016-05570","Zoning Approval - Occupancy Permit Approval","Approved","","04/14/2016","","","Plan","2701 NEABSCO COMMON PL Unit: 100 WOODBRIDGE VA 22191","8291-82-3062.00","OPA - OK FOR OCCUPANCY FOR OFFICE USE (LEASING OFFICE FOR APT. COMPLEX) - SUBJECT TO THE ISSUANCE OF THE CERTIFICATE OF USE AND OCCUPANCY BY DEVELOPMENT SERVICES

(*** AS ALLOWED BY REZONING PLN PLN2007-00755, AND AUTHORIZING PROVISIONS OF SEC.32-400.21 OF THE YEAR 2007 ZONING ORDINANCE AS ATTACHED ***)"
"REZ2016-00017","Rezoning - Non-Residential","Suspended (On-Hold)","Wellington Associates LLC","04/04/2016","","","Plan","6974 WELLINGTON RD MANASSAS VA 20109","7596-08-8204","Wellington Associates LLC; To rezone +/- 7.03 acres from A-1 to M-2; Zoned A-1, Agricultural; Designated FEC, Flexible Use Employment Center"
"REZ2016-00016","Rezoning - Non-Residential","Approved","Taco Bell - Old Bridge Rd","03/28/2016","","","Plan","3308 OLD BRIDGE RD WOODBRIDGE VA 22192","8293-04-8749","Taco Bell - Old Bridge Rd; REZ; to rezone the site from A-1, Agricultural, to B-1, General Business. The property is located at 3308 Old Bridge Road, at the intersection of Old Bridge Road and Cape Cod Court. The site is identified on County maps as GPIN 8293-04-8749, is zoned A-1, Agricultural, and is designated NC, Neighborhood Commercial, in the Comprehensive Plan. The property also falls within the Old Bridge Road Highway Corridor Overlay District and is concurrent with the special use permit case SUP2016-00022. Occoquan Magisterial District."
