"Submitted","Record Number","Record Type","Address","Project Name","Status",
"09/27/2016","BLDC-162710111","Commercial New","6701 FORT HUNT RD ALEXANDRIA, VA 22307-1713 United States","BELLE VIEW ELEMENTARY SCHOOL","Inspections Completed",
"09/27/2016","BLDC-162710101","Commercial New","6701 FORT HUNT RD ALEXANDRIA, VA 22307-1713 United States","BELLE VIEW ELEMENTARY SCHOOL","Inspections Completed",
"09/19/2016","BLDC-162630233","Commercial New","6221 SUMMER POND DR CENTREVILLE, VA 20121-4668 United States","LAKESIDE APARTMENTS","Issued",
"09/19/2016","BLDC-162630026","Commercial New","5865 TRINITY PKWY CENTREVILLE, VA 20120-0000 United States","TRINITY CENTRE PARCAL 12A","Closed",
"09/19/2016","BLDC-162630025","Commercial New","5865 TRINITY PKWY CENTREVILLE, VA 20120-0000 United States","TRINITY CENTRE PARCAL 12A","Closed",
"09/19/2016","BLDC-162630024","Commercial New","5865 TRINITY PKWY CENTREVILLE, VA 20120-0000 United States","TRINITY CENTRE PARCAL 12A","Closed",
"09/19/2016","BLDC-162630023","Commercial New","5865 TRINITY PKWY CENTREVILLE, VA 20120-0000 United States","TRINITY CENTRE PARCAL 12A","Closed",
"09/19/2016","BLDC-162630013","Commercial New","5865 TRINITY PKWY CENTREVILLE, VA 20120-0000 United States","TRINITY CENTRE PARCAL 12A","Closed",
"09/15/2016","BLDC-162590012","Commercial New","5865 TRINITY PKWY CENTREVILLE, VA 20120-0000 United States","TRINITY CENTRE PARCAL 12A","Closed",
"09/15/2016","BLDC-162590011","Commercial New","5865 TRINITY PKWY CENTREVILLE, VA 20120-0000 United States","TRINITY CENTRE PARCAL 12A","Closed",
"09/15/2016","BLDC-162590010","Commercial New","5865 TRINITY PKWY CENTREVILLE, VA 20120-0000 United States","TRINITY CENTRE PARCAL 12A","Closed",
"09/15/2016","BLDC-162590009","Commercial New","5865 TRINITY PKWY CENTREVILLE, VA 20120-0000 United States","TRINITY CENTRE PARCAL 12A","Closed",
"09/15/2016","BLDC-162590006","Commercial New","5865 TRINITY PKWY CENTREVILLE, VA 20120-0000 United States","TRINITY CENTRE PARCAL 12A","Closed",
"09/13/2016","BLDC-162570224","Commercial New",,"HAWTHORNE HOMEOWNERS ASSOC","Voided",
"09/12/2016","BLDC-162560119","Commercial New","1660 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Issued",
"09/08/2016","BLDC-162520085","Commercial New","5865 TRINITY PKWY CENTREVILLE, VA 20120-0000 United States","TRINITY CENTRE PARCEL 12A","Inspections Completed",
"09/08/2016","BLDC-162520084","Commercial New","5865 TRINITY PKWY CENTREVILLE, VA 20120-0000 United States","TRINITY CENTRE PARCEL 12A","Inspections Completed",
"09/08/2016","BLDC-162520002","Commercial New","5865 TRINITY PKWY CENTREVILLE, VA 20120-0000 United States","TRINITY CENTRE PARCEL 12A","Inspections Completed",
"09/07/2016","BLDC-162510192","Commercial New","4925 TWINBROOK RD BURKE, VA 22015-0000 United States","PILGRIM CHURCH","Inspections Completed",
"08/29/2016","BLDC-162420136","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Issued",
"08/22/2016","BLDC-162350033","Commercial New","13800 JEFFERSON PARK DR HERNDON, VA 20171-0000 United States","GARDEN APT","Issued",
"08/15/2016","BLDC-162280085","Commercial New","13707 SAYWARD BLVD HERNDON, VA 20171-0000 United States","DULLES STATION","Voided",
"08/09/2016","BLDC-162220322","Commercial New","11800 BRADDOCK RD FAIRFAX, VA 22030-5736 United States","WASHINGTON APOSTOLIC CHRCH INC","Voided",
"08/03/2016","BLDC-162160107","Commercial New","2345 INNOVATION CENTER DR HERNDON, VA 20171-0000 United States","INNOVATION CENTER STATION","Closed",
"07/27/2016","BLDC-162090359","Commercial New","10653 BRADDOCK RD FAIRFAX, VA 22032-0000 United States","UNIVERSITY MALL BLDG A EXPANSI","Issued",
"07/22/2016","BLDC-162040211","Commercial New","5330 PORT ROYAL RD SPRINGFIELD, VA 22151-2105 United States","CANADA DRY","Voided",
"07/13/2016","BLDC-161950203","Commercial New","7701 ARMISTEAD RD LORTON, VA 22079-1914 United States","LORTON VOLUNTEER FIRE STATION","Inspections Completed",
"06/20/2016","BLDC-161720065","Commercial New","933 ROLLING HOLLY DR GREAT FALLS, VA 22066-0000 United States","AT&T DRANESVILLE GENERATOR BLD","Issued",
"06/16/2016","BLDC-161680205","Commercial New","13642 ENDEAVOUR DR HERNDON, VA 20171-0000 United States",,"Voided",
"06/14/2016","BLDC-161660083","Commercial New","700 BENNETT ST HERNDON, VA 20170-3104 United States","HERNDON HIGH SCHOOL","Inspections Completed",
"06/14/2016","BLDC-161660082","Commercial New","700 BENNETT ST HERNDON, VA 20170-3104 United States","HERNDON HIGH SCHOOL","Inspections Completed",
"06/14/2016","BLDC-161660081","Commercial New","700 BENNETT ST HERNDON, VA 20170-3104 United States","HERNDON HIGH SCHOOL","Inspections Completed",
"06/14/2016","BLDC-161660080","Commercial New","700 BENNETT ST HERNDON, VA 20170-3104 United States","HERNDON HIGH SCHOOL","Inspections Completed",
"06/14/2016","BLDC-161660079","Commercial New","700 BENNETT ST HERNDON, VA 20170-3104 United States","HERNDON HIGH SCHOOL","Inspections Completed",
"06/14/2016","BLDC-161660078","Commercial New","700 BENNETT ST HERNDON, VA 20170-3104 United States","HERNDON HIGH SCHOOL","Inspections Completed",
"06/14/2016","BLDC-161660077","Commercial New","700 BENNETT ST HERNDON, VA 20170-3104 United States","HERNDON HIGH SCHOOL","Closed",
"06/14/2016","BLDC-161660076","Commercial New","700 BENNETT ST HERNDON, VA 20170-3104 United States","HERNDON HIGH SCHOOL","Closed",
"06/14/2016","BLDC-161660075","Commercial New","700 BENNETT ST HERNDON, VA 20170-3104 United States","HERNDON HIGH SCHOOL","Closed",
"06/14/2016","BLDC-161660073","Commercial New","700 BENNETT ST HERNDON, VA 20170-3104 United States","HERNDON HIGH SCHOOL","Closed",
"06/07/2016","BLDC-161590028","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590026","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590025","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590024","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590019","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590016","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590014","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590013","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590012","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590011","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590010","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590009","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590008","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590007","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590006","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590005","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590004","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590003","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/07/2016","BLDC-161590002","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580317","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580316","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580315","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580312","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580311","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580310","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580309","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580308","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580307","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580306","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580305","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580304","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580299","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580297","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580295","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580294","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580292","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580289","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580288","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580287","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580285","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580072","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/06/2016","BLDC-161580048","Commercial New",,"DULLES TECHNOLOGY CENTER","Voided",
"06/02/2016","BLDC-161540261","Commercial New","4400 STRINGFELLOW RD CHANTILLY, VA 20151-2506 United States","ROCKY RUN MIDDLE SCHOOL","Inspections Completed",
"06/02/2016","BLDC-161540260","Commercial New","4400 STRINGFELLOW RD CHANTILLY, VA 20151-2506 United States","ROCKY RUN MIDDLE SCHOOL","Inspections Completed",
"06/02/2016","BLDC-161540259","Commercial New","4400 STRINGFELLOW RD CHANTILLY, VA 20151-2506 United States","ROCKY RUN MIDDLE SCHOOL","Inspections Completed",
"06/02/2016","BLDC-161540255","Commercial New","4400 STRINGFELLOW RD CHANTILLY, VA 20151-2506 United States","ROCKY RUN MIDDLE SCHOOL","Closed",
"06/02/2016","BLDC-161540028","Commercial New","8350 BROAD ST MCLEAN, VA 22102-0000 United States","THE MERIDAIAN GROUP","Inspections Completed",
"05/20/2016","BLDC-161410026","Commercial New","11921 FREEDOM DR RESTON, VA 20190-0000 United States","DAVELLE CLOTHIERS","Inspections Completed",
"05/04/2016","BLDC-161250268","Commercial New","7530 LITTLE RIVER TPKE ANNANDALE, VA 22003-0000 United States","REC CENTER","Voided",
"05/02/2016","BLDC-161230245","Commercial New","7903 TYSONS ONE PL MCLEAN, VA 22102-0000 United States","SHAKE SHACK","Voided",
"05/02/2016","BLDC-161230091","Commercial New","8301 GREENSBORO DR MCLEAN, VA 22102-3603 United States","THE MERIDIAN GROUP","Inspections Completed",
"04/29/2016","BLDC-161200034","Commercial New","6324 RICHMOND HWY ALEXANDRIA, VA 22306-6408 United States","POLLO RANCHERO","Voided",
"04/21/2016","BLDC-161120297","Commercial New","7803 CINDER BED RD LORTON, VA 22079-1007 United States","TAVARES WHAREHOUSE","Issued",
"04/07/2016","BLDC-160980148","Commercial New",,"LINDSAY HILL APARTMENTS","Voided",
"03/28/2016","BLDC-160880027","Commercial New","5352 GAINSBOROUGH DR FAIRFAX, VA 22032-2741 United States","LAKEVIEW SWIM CLUB","Voided",
"03/21/2016","BLDC-160810151","Commercial New","1750 PRESIDENTS ST RESTON, VA 20190-5618 United States","RTC BLOCK 5","Inspections Completed",
"03/01/2016","BLDC-160610288","Commercial New","9900 BRADDOCK RD FAIRFAX, VA 22032-1903 United States","FAIRFAX MEMORIAL PARK","Voided",
"01/27/2016","BLDC-160270203","Commercial New","11219 LEE HWY FAIRFAX, VA 22030-5698 United States","CHUY'S","Voided",
"01/20/2016","BLDC-160200238","Commercial New","2911 DISTRICT AVE FAIRFAX, VA 22031-0000 United States","CHOOLAAH INDIAN BBQ","Voided",
"01/13/2016","BLDC-160130018","Commercial New","9818 GEORGETOWN PIKE GREAT FALLS, VA 22066-2614 United States","FAIRFAX COUNTY PARK AUTHORITY","Issued",
"12/10/2015","BLDC-153440166","Commercial New","8081 INNOVATION PARK DR FAIRFAX, VA 22037-0000 United States","INOVA SCHAR CANCER INSTITUTE","Inspections Completed",
"12/08/2015","BLDC-153420119","Commercial New","9000 BURKE LAKE RD BURKE, VA 22015-0000 United States","KINGS PARK LIBRARY","Issued",
"11/23/2015","BLDC-153270145","Commercial New","1550 TYSONS MCLEAN DR MCLEAN, VA 22102-0000 United States","THE PETERSON CO","Issued",
"11/13/2015","BLDC-153170215","Commercial New","9619 BURKE LAKE RD BURKE, VA 22015-0000 United States","SUNRISE AT SILAS BURKE HOUSE","Issued",
"10/29/2015","BLDC-153020320","Commercial New","2310 NORDOK PL ALEXANDRIA, VA 22306-2533 United States","HOLLIN MEADOWS ELEMENTARY SCH","Inspections Completed",
"10/29/2015","BLDC-153020315","Commercial New","2310 NORDOK PL ALEXANDRIA, VA 22306-2533 United States","HOLLIN MEADOWS ELEMENTARY SCH","Inspections Completed",
"10/29/2015","BLDC-153020313","Commercial New","2310 NORDOK PL ALEXANDRIA, VA 22306-2533 United States","HOLLIN MEADOWS ELEMENTARY SCH","Inspections Completed",
"10/16/2015","BLDC-152890097","Commercial New","2340 CARTA WAY HERNDON, VA 20171-0000 United States","DULLES STATION","Issued",
"10/14/2015","BLDC-152870396","Commercial New","7400 LITTLE RIVER TPKE ANNANDALE, VA 22003-3013 United States","BANK OF AMERICA","Issued",
"10/13/2015","BLDC-152860037","Commercial New","3951 FAIR RIDGE DR FAIRFAX, VA 22033-0000 United States","OVERTURE FAIR RIDGE","Inspections Completed",
"10/13/2015","BLDC-152860029","Commercial New","3951 FAIR RIDGE DR FAIRFAX, VA 22033-0000 United States","OVERTURE FAIR RIDGE","Inspections Completed",
"10/05/2015","BLDC-152780029","Commercial New","3951 FAIR RIDGE DR FAIRFAX, VA 22033-0000 United States","OVERTURE FAIR RIDGE","Issued",
"10/05/2015","BLDC-152780022","Commercial New","7620 BACKLICK RD SPRINGFIELD, VA 22150-2203 United States","WHARTON SUPPLY OF VIRGINIA","Voided",
"09/30/2015","BLDC-152730094","Commercial New","1810 LIBRARY ST RESTON, VA 20190-0000 United States","AT&T MOBILITY","Inspections Completed",
"09/11/2015","BLDC-152540301","Commercial New","8249I BACKLICK RD LORTON, VA 22079-1416 United States","GERELI MARBLE&GRANITE INC.","Voided",
"09/08/2015","BLDC-152510053","Commercial New","11820 SUNRISE VALLEY DR RESTON, VA 20191-0000 United States","RESTON HEIGHTS-GARAGE","Inspections Completed",
"09/02/2015","BLDC-152450043","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW/SOUTH ALEX","Inspections Completed",
"08/19/2015","BLDC-152310033","Commercial New","11850 FREEDOM DR RESTON, VA 20190-0000 United States","RTC BLOCK 4","Issued",
"08/18/2015","BLDC-152300275","Commercial New","6540 FRANCONIA RD SPRINGFIELD, VA 22150-1413 United States","LEE HIGH SCHOOL","Voided",
"08/18/2015","BLDC-152300066","Commercial New","7480 BIRDWOOD AVE MCLEAN, VA 22102-0000 United States","COMMONS OF MCLEAN","Closed",
"08/17/2015","BLDC-152290040","Commercial New","11850 FREEDOM DR RESTON, VA 20190-0000 United States","RTC BLOCK 4","Inspections Completed",
"08/13/2015","BLDC-152250176","Commercial New","11840 SUNRISE VALLEY DR RESTON, VA 20191-5302 United States","RESTON HEIGHTS PARKING GARAGE","Inspections Completed",
"08/11/2015","BLDC-152230011","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW / SOUTH ALEX","Closed",
"08/11/2015","BLDC-152230010","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW / SOUTH ALEX","Closed",
"08/11/2015","BLDC-152230009","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW / SOUTH ALEX","Closed",
"08/11/2015","BLDC-152230008","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW /SOUTH ALEX","Closed",
"08/11/2015","BLDC-152230004","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW /SOUTH ALEX","Closed",
"08/11/2015","BLDC-152230003","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW / SOUTH ALEX","Closed",
"08/11/2015","BLDC-152230002","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW / SOUTH ALEX","Closed",
"08/11/2015","BLDC-152230001","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW /SOUTH ALEX","Closed",
"08/10/2015","BLDC-152220286","Commercial New","4800 CHEROKEE AVE ALEXANDRIA, VA 22312-1803 United States","DR. LE","Closed",
"08/10/2015","BLDC-152220005","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW /SOUTH ALEX","Closed",
"08/10/2015","BLDC-152220004","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW /SOUTH ALEX","Closed",
"08/10/2015","BLDC-152220003","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW/SOUTH ALEX","Closed",
"08/10/2015","BLDC-152220002","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW /SOUTH ALEX","Closed",
"08/07/2015","BLDC-152190225","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW /SOUTH ALEX","Closed",
"08/07/2015","BLDC-152190201","Commercial New","6224 N KINGS HWY ALEXANDRIA, VA 22303-2442 United States","PENN DAW /SOUTH ALEX","Inspections Completed",
"08/07/2015","BLDC-152190200","Commercial New","6220 N KINGS HWY ALEXANDRIA, VA 22303-2442 United States","PENN DAW /SOUTH ALEX","Inspections Completed",
"08/07/2015","BLDC-152190182","Commercial New","6218 N KINGS HWY ALEXANDRIA, VA 22303-2442 United States","PENN DAW /SOUTH ALEX","Inspections Completed",
"08/07/2015","BLDC-152190169","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW/SOUTH ALEX","Closed",
"08/07/2015","BLDC-152190117","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW /SOUTH ALEX","Closed",
"08/07/2015","BLDC-152190116","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW /SOUTH ALEX","Closed",
"08/07/2015","BLDC-152190115","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW / SOUTH ALEX","Closed",
"08/07/2015","BLDC-152190114","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW / SOUTH ALEX","Closed",
"08/07/2015","BLDC-152190005","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW /SOUTH ALEX","Closed",
"07/23/2015","BLDC-152040118","Commercial New","2501 PARKERS LN ALEXANDRIA, VA 22306-0000 United States","IMVH - CANOPY","Issued",
"07/14/2015","BLDC-151950299","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"07/14/2015","BLDC-151950298","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"07/14/2015","BLDC-151950297","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"07/14/2015","BLDC-151950296","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"07/14/2015","BLDC-151950295","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"07/14/2015","BLDC-151950294","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"07/14/2015","BLDC-151950293","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"07/14/2015","BLDC-151950286","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"07/02/2015","BLDC-151830007","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW","Closed",
"07/02/2015","BLDC-151830006","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW","Closed",
"07/02/2015","BLDC-151830005","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW /SOUTH ALEX","Closed",
"07/02/2015","BLDC-151830004","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW/SOUTH ALEX","Closed",
"06/09/2015","BLDC-151600008","Commercial New","9399 RICHMOND HWY LORTON, VA 22079-1825 United States","FX CO GOVT DPWES","Closed",
"06/09/2015","BLDC-151600003","Commercial New","9399 RICHMOND HWY LORTON, VA 22079-1825 United States","FX CO GOVT DPWES","Closed",
"06/08/2015","BLDC-151590089","Commercial New","2803 POAG ST ALEXANDRIA, VA 22303-0000 United States","PENN DAW/SOUTH ALEX","Closed",
"05/28/2015","BLDC-151480128","Commercial New","8484 RIVERSIDE RD ALEXANDRIA, VA 22308-1545 United States","STRATFORD LANDING E S","Issued",
"05/28/2015","BLDC-151480127","Commercial New","8484 RIVERSIDE RD ALEXANDRIA, VA 22308-1545 United States","STRATFORD LANDING E S","Issued",
"05/21/2015","BLDC-151410052","Commercial New","11830 SUNRISE VALLEY DR RESTON, VA 20191-0000 United States","RESTON HEIGHTS","Inspections Completed",
"05/18/2015","BLDC-151380019","Commercial New","5901 WILTON RD ALEXANDRIA, VA 22310-2118 United States","LIGHTHOUSE BAPTIST CHURCH","Voided",
"05/14/2015","BLDC-151340220","Commercial New","6130 SHIPLETT BLVD BURKE, VA 22015-3437 United States","WHITE OAK ELE. SCH.","Inspections Completed",
"05/14/2015","BLDC-151340215","Commercial New","6130 SHIPLETT BLVD BURKE, VA 22015-3437 United States","WHITE OAK ELE. SCH.","Inspections Completed",
"04/24/2015","BLDC-151140356","Commercial New","6100 ROLLING RD SPRINGFIELD, VA 22152-1515 United States","WEST SPRINGFIELD HIGH SCHOOL","Inspections Completed",
"04/24/2015","BLDC-151140350","Commercial New","6100 ROLLING RD SPRINGFIELD, VA 22152-1515 United States","WEST SPRINGFIELD HIGH SCHOOL","Inspections Completed",
"04/24/2015","BLDC-151140347","Commercial New","6100 ROLLING RD SPRINGFIELD, VA 22152-1515 United States","WEST SPRINGFIELD HIGH SCHOOL","Inspections Completed",
"03/23/2015","BLDC-150820259","Commercial New","8001 NEWINGTON FOREST AVE SPRINGFIELD, VA 22153-2439 United States","NEWINGTON FOREST E.S.","Inspections Completed",
"03/23/2015","BLDC-150820258","Commercial New","8001 NEWINGTON FOREST AVE SPRINGFIELD, VA 22153-2439 United States","NEWINGTON FOREST E.S.","Inspections Completed",
"03/23/2015","BLDC-150820256","Commercial New","8001 NEWINGTON FOREST AVE SPRINGFIELD, VA 22153-2439 United States","NEWINGTON FOREST E.S.","Inspections Completed",
"03/23/2015","BLDC-150820255","Commercial New","8001 NEWINGTON FOREST AVE SPRINGFIELD, VA 22153-2439 United States","NEWINGTON FOREST E.S.","Inspections Completed",
"03/23/2015","BLDC-150820252","Commercial New","8001 NEWINGTON FOREST AVE SPRINGFIELD, VA 22153-2439 United States","NEWINGTON FOREST E.S.","Inspections Completed",
"03/10/2015","BLDC-150690107","Commercial New",,"DULLES GREENE PAVILION","Issued",
"01/27/2015","BLDC-150270014","Commercial New","8700 POTOMAC HILLS ST GREAT FALLS, VA 22066-4128 United States","FAIRFAX COUNTY PARK AUTHORITY","Voided",
"12/09/2014","BLDC-143430002","Commercial New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States","TEST PROD","Voided",
"08/01/2013","BLDC-132130019","Commercial New","2679 AVENIR PL VIENNA, VA 22180-0000 United States","DUNN LORING METRO","Closed",
"07/01/2013","BLDC-131820350","Commercial New","6520 GEORGETOWN PIKE MCLEAN, VA 22101-2222 United States","LANGLEY HIGH SCHOOL","Inspections Completed",
"07/01/2013","BLDC-131820348","Commercial New","6520 GEORGETOWN PIKE MCLEAN, VA 22101-2222 United States","LANGLEY HIGH SCHOOL","Inspections Completed",
"01/30/2013","BLDC-130300203","Commercial New","8120 GATEHOUSE RD FALLS CHURCH, VA 22042-1204 United States","GATEHOUISE MOB","Closed",
